,text,date,time,user_id
16621,rt AT_USER unstoppable tech innovation in september : a dislike button $ fb a pencil $ aapl a new logo $ goog via AT_USER,2015-10-23,00:51:51,130518923
16622,"rt AT_USER china drops rates , amazon drops a profit - markets go wild ! $ aapl $ amzn $ goog $ msft $ qqq - - URL htt …",2015-10-23,14:19:00,3329932437
16623,AT_USER great take on $ fb max . how about $ amzn and $ aapl from here ?,2015-10-23,19:08:50,47718238
16624,"rt AT_USER us earnings highlights next week : tues $ aapl , $ pfe , $ gild , $ ups , $ twtr wed $ amgn , $ mdlz , $ wba thurs $ ma , $ sbux fri $ xom , $ cv …",2015-10-23,19:16:03,121158213
16625,"rt AT_USER china drops rates , amazon drops a profit - markets go wild ! $ aapl $ amzn $ goog $ msft $ qqq - - URL htt …",2015-10-23,13:55:10,2454144139
16626,"rt AT_USER today's earnings could create market cap milestones : $ amzn : $ 300b $ msft : $ 400b $ googl : $ 500b , joining only $ aapl URL",2015-10-23,23:45:43,44640439
16627,"$ aapl | sell | $ 325,347 | 10/22 / 15 by luca maestri , senior vice pres , cfo AT_USER",2015-10-23,23:47:32,34856046
16628,ome omega protein corp . chart URL $ ome $ jnk $ aapl $ rsp ome share stocks,2015-10-23,15:44:07,1850041968
16629,$ aapl mma 20 : when the earnings : mma 20 URL,2015-10-23,16:44:32,2786541083
16630,"184 users on vetr are bullish on apple inc . , indicating a buy rating ( 4 stars ) for $ aapl URL",2015-10-23,16:47:12,2932344033
16631,iliganonko : cityfalcon score gives top rated news for free bigdata $ aapl $ tsla URL … URL,2015-10-24,05:48:52,440818249
16632,"rt moneyflipp : daily trader preparation for the day , blog post URL $ spx $ aapl $ googl $ amzn $ v … URL",2015-10-24,14:13:43,237251225
16633,track curated news and tweets for multiple tickers - us tech giants URL $ aapl $ googl $ msft $ f … URL,2015-10-24,20:30:47,237251225
16634,URL AT_USER leader boards showing you exactly who is making bank ! all verified ! $ aeri $ mnkd $ dis $ mobi $ aapl,2015-10-24,20:36:20,2569229846
16635,"excluding $ aapl , $ spx tech sector projected to report earnings decline of 3.0 % for q3 . URL URL",2015-10-24,01:00:56,17473062
16636,"rt AT_USER maybe apple , inc . ' s iphone sales won't shrink in q4 after all URL - $ aapl",2015-10-24,16:17:28,3207435724
16637,monitor your watchlist of assets for tweets - us tech giants URL $ aapl $ googl $ msft $ fb $ twtr,2015-10-24,00:01:53,3170121190
16638,$ aapl - young and cautious portfolio - one month on URL,2015-10-24,00:01:56,1025520031
16639,"access curated tweets - high relevancy , less spam - us tech giants URL $ aapl $ googl $ msft $ fb … URL",2015-10-24,07:08:43,237251225
16640,alcoa : prepare for more downside URL URL stocks trading investing $ fb $ aapl,2015-10-24,03:40:40,3389486308
16641,these assets are seeing a jump in tweets $ aapl $ amzn $ djia $ eurusd $ googl URL,2015-10-24,21:58:15,2373813025
16642,AT_USER $ aapl report : apple music near release of android app URL,2015-10-24,22:48:12,3017654325
16643,this week's top stories : ios 9.1 and jailbreak casualties URL idownloadblog $ aapl URL,2015-10-25,11:32:19,461768237
16644,having 10 different news tabs open for $ aapl $ db $ bp ? we give you 1 URL URL,2015-10-25,19:09:11,3170121190
16645,rt AT_USER this basically left us speechless . a jaw dropping fact from AT_USER URL $ aapl URL,2015-10-25,17:53:55,873735138
16646,rt AT_USER get ready . seriously . look who reports earnings . full calendar : URL $ aapl $ xom $ twtr URL,2015-10-25,21:17:10,7517052
16647,xiv velocityshares daily inverse vix short term etn ask size URL $ xiv $ sgyp $ ewz $ aapl xiv stocks pennystocksxlb …,2015-10-25,02:52:08,2181314366
16648,rt AT_USER the man who created the ipod reveals the moment he and his wife decided to leave apple $ aapl URL,2015-10-25,14:50:40,1560174734
16649,rt AT_USER $ aapl - what is apple inc . ' s internet of things strategy ? URL,2015-10-25,10:21:37,2801334731
16650,"2015061 0 cnbc : watch out apple , spotify just got a $ 8.2 b valuation : URL $ aapl URL",2015-10-25,15:57:15,3234943722
16651,URL <-- nice profit chart ! many millions in profit in a few years is impressive . $ aapl $ line $ lock $ vtae,2015-10-25,09:36:09,3071692525
16652,rt AT_USER get ready . seriously . look who reports earnings . full calendar : URL $ aapl $ xom $ twtr URL,2015-10-25,21:44:10,110681163
16653,$ aapl has struggled with q3 reports in the past URL,2015-10-25,15:23:47,994278265
16654,rt AT_USER apple is refusing to unlock an iphone 5s for us law enforcement $ aapl URL,2015-10-26,12:34:11,2801334731
16655,$ amd looks promising $ aapl $ msft URL AT_USER AT_USER AT_USER URL,2015-10-26,03:39:46,2208541680
16656,toptickertweets $ vrx $ aapl $ spy $ bdsi $ twtr fintech finserv URL 2015102 6-14 : 00,2015-10-26,18:00:06,2440894303
16657,rt AT_USER $ baba jblu $ twtr $ aapl $ lnkd $ pnra $ gild $ amgn $ gpro nxpi $ bwld $ ffiv $ yelp $ fslr $ deck $ crus $ sbux $ bidu scty $ expe URL,2015-10-26,22:59:39,471121755
16658,rt AT_USER $ gild q3 ' 15 and $ aapl q4 ' 15 earnings after market close tomorrow . two heavy weights in their respective industries . should …,2015-10-26,20:58:52,129481550
16659,rt thestreet : is apple tv the ' the future of tv ' or is tim cook off his rocker ? URL $ aapl,2015-10-26,03:21:57,2792802479
16660,[ video ] this is why traders should always use stops ! :) $ djia $ spy $ es_f $ nq_f $ qqq $ vxx $ uwti $ aapl URL,2015-10-26,14:52:50,7993232
16661,rt skycar_jack : saluting great norcal tech cos including : $ aapl $ googl $ tsla $ crm $ fb $ intc $ twtr $ adbe $ adsk $ c … URL,2015-10-26,13:28:59,237251225
16662,$ aapl took my 10 point gain on it early nice pre-earnings run up !,2015-10-26,13:35:17,2281276868
16663,$ ctrp $ aapl primeras operaciones del día ! daytrading traders trading intradia nyse nasdaq scalping URL,2015-10-26,13:46:04,2468326928
16664,uptodate analysis on $ aapl $ amzn $ axp $ baba $ cvx $ fb $ ibm $ mon $ xom $ msft $ goog $ ym_f $ es_f $ nq_f $ cl_f URL,2015-10-26,13:54:39,128241358
16665,AT_USER $ aapl notable earnings after tuesday ’ s close URL,2015-10-26,21:36:06,3017654325
16666,apple dials into tv $ aapl URL URL URL,2015-10-26,17:55:42,3044159284
16667,rt AT_USER maybe get a little $ aapl pump towards the close,2015-10-26,19:04:13,129481550
16668,rt AT_USER what to expect for apple earnings on tuesday URL $ aapl AT_USER URL,2015-10-26,16:59:42,2801334731
16669,week ahead : apple ( aapl ) takes center stage $ aapl URL URL,2015-10-26,15:58:07,3044159284
16670,rt AT_USER most $ aapl bulls in months heading into tomorrow's earnings report : URL,2015-10-26,15:58:26,3218911523
16671,sandisk : is there a bigger bid coming ? URL $ aapl apple $ mu $ stx $ intc $ wdc $ sndk,2015-10-26,16:00:03,1958752610
16672,$ aapl typical pre earning action . no surprise here .,2015-10-26,16:05:20,1307991680
16673,rt AT_USER apple's earnings this week : 7 key metrics to watch for via AT_USER URL $ aapl apple AT_USER,2015-10-26,00:15:10,3672686123
16674,rt AT_USER cnnmoney : could this become apple's new billion-dollar business ? URL $ aapl URL,2015-10-26,00:15:21,2801334731
16675,URL <-- choose freedom from pump-and-dump scams ! article on my blog $ gpro $ tube $ halo $ aapl,2015-10-26,12:15:42,2694667118
16676,rt AT_USER apple is refusing to unlock an iphone 5s for us law enforcement $ aapl URL,2015-10-26,12:19:38,3728392753
16677,avoid $ aapl earnings result and sell or wait for a new high ?,2015-10-26,03:01:52,2546443964
16678,toptickertweets $ vrx $ aapl $ spy $ bdsi $ fb fintech finserv URL 2015102 6-09 : 25,2015-10-26,13:25:04,2440894303
16679,rt AT_USER $ baba jblu $ twtr $ aapl $ lnkd $ pnra $ gild $ amgn $ gpro nxpi $ bwld $ ffiv $ yelp $ fslr $ deck $ crus $ sbux $ bidu scty $ expe URL,2015-10-26,10:41:39,239738769
16680,rt AT_USER $ aapl - bulls had a wonderful week but will they crash the bears ? - URL,2015-10-26,07:02:01,219947037
16681,rt AT_USER rbc weighs in on apple $ aapl related to weak numbers from dialog URL,2015-10-26,16:18:37,1884013189
16682,$ aapl but but somebody said relentless call sweepers last week ! ! !,2015-10-26,19:59:35,1448127140
16683,"rt AT_USER $ aapl earnings are this week , here is what we are looking at . URL options trading stockmarket l …",2015-10-26,03:59:58,624927669
16684,"rt AT_USER get ready for $ aapl to hit another record for number of estimates on the AT_USER platform , 843 and counting ! URL",2015-10-26,18:24:50,19079480
16685,jbem ' picks - free membership solid dd : join here : URL $ xxii $ yorw $ zfgn $ zgnx $ zltq $ zsan $ zsph $ zts $ cala $ aapl,2015-10-26,19:20:53,27214873
16686,rt AT_USER $ aapl wall st . doesn't have the vocabulary to understand : this is what apple is really doing URL htt …,2015-10-26,16:47:17,2796938558
16687,"rt AT_USER chase takes aim at apple , google with new mobile payments service : URL $ aapl $ goog $ pcln $ k",2015-10-26,22:17:31,3207435724
16688,rt AT_USER $ aapl $ pypl analysts weigh in ahead of apple and paypal earnings URL,2015-10-26,15:13:29,129481550
16689,"$ aapl new apple tv preorders begin , shipments start on october 30 URL AT_USER",2015-10-26,15:17:17,2377574335
16690,rt AT_USER get ready . seriously . look who reports earnings . full calendar : URL $ aapl $ xom $ twtr URL,2015-10-26,15:26:47,770328181
16691,"$ aapl news : "" apple earnings : china headwinds become a gentle breeze $ aapl apple "" URL analyze : URL",2015-10-26,17:15:24,1923879936
16692,"$ aapl news : "" apple earnings : china headwinds become a gentle breeze $ aapl apple "" URL analyze : URL",2015-10-26,17:15:24,1861663298
16693,"rt AT_USER $ aapl - 3 % now . but still thin volume in etf , s and stocks . prefering to be in short till $ 113.60 and sl will be friday , s h …",2015-10-26,17:25:56,3814279659
16694,"rt AT_USER commented on stocktwits : because it is monday . apparently , everyone hates mondays . $ aapl shareholders included . d ... http …",2015-10-26,19:39:58,129481550
16695,rt AT_USER is apple tv the ' the future of tv ' or is tim cook off his rocker ? URL $ aapl,2015-10-26,05:22:59,2314804225
16696,"i made $ 11,793 ( 53 % ) trading $ aapl , trailing the stock and beating the market ! play the AT_USER trading game : URL",2015-10-26,09:50:16,77938221
16697,rt AT_USER stocks extend slide ; rite aid soars 40 % on buyout report : URL $ rad $ wba $ aapl $ rai $ baba $ yhoo,2015-10-27,17:45:44,158303813
16698,"$ aapl announced revenue / profit for the 4th fiscal quarter . stock was up immediately up 2 % in ah trading , but quickly dropped to under 1 % .",2015-10-27,22:48:09,528995221
16699,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-27,22:50:51,3348107009
16700,rt AT_USER apple has $ 205.7 billion in cash . $ aapl could buy : uber airbnb twitter tesla netflix ... and still have $ 30 billion left …,2015-10-27,22:52:25,280173285
16701,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-27,22:57:08,2351676344
16702,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-27,22:59:13,3340699432
16703,"$ aapl news : "" wall street breakfast : investors prepare for fomc , u . s . data … "" URL analyze : URL",2015-10-27,10:42:05,1923879936
16704,[ iphone sales down - 20 % ] tim cook : there is no economic slowdown in china . $ aapl earnings,2015-10-27,21:16:54,20996484
16705,rt AT_USER americans renouncing us citizenship soars to yet another record high $ aapl $ tsla,2015-10-27,21:20:40,2159322464
16706,"rt cnbcnow : apple ceo tim cook says on earnings call that apple watch sales are "" ahead of expectations "" • $ aapl URL c …",2015-10-27,21:23:15,3254212509
16707,$ aapl market share still very low in em .,2015-10-27,21:27:54,131883678
16708,"rt AT_USER apple ceo tim cook tells cnbc that greater china revenue was up 99 % , and iphone shipments to china up 87 % . • $ aapl",2015-10-27,21:28:25,42488500
16709,"rt AT_USER aapl apple , inc . day low URL $ aapl $ bma $ m $ tqqq aapl pennystocks stocks",2015-10-27,03:41:53,19221345
16710,"$ fxb reviews updated tuesday , october 27 , 2015 11:11 : 15 am $ aapl $ dba $ uso $ xlb URL",2015-10-27,15:18:06,2197054086
16711,"the $ aapl blog is live . game time , folks . URL",2015-10-27,20:00:12,1832181
16712,and now we wait for apple $ aapl,2015-10-27,20:03:05,16123683
16713,rt AT_USER the world's most valuable co . reports after the bell ... AT_USER ' s horace dediu joins AT_USER to discuss $ aapl htt …,2015-10-27,20:08:07,466514146
16714,let's see what i can eek outta $ twtr and $ aapl,2015-10-27,20:12:49,2828536458
16715,URL timothy sykes can teach you how to use the short trap strategy $ aapl $ avgo $ spy,2015-10-27,11:03:56,3260751235
16716,rt AT_USER earnings alert : apple q4 eps $ 1.96 vs . $ 1.88 est . ; q4 revs . $ 51.5 b vs . $ 51.11 b est . • $ aapl quote : URL,2015-10-27,20:30:26,38316247
16717,rt AT_USER apple sees q1 sales $ 75.5 b - $ 77.5 b vs $ 77.1 b est . q3 sales to greater china rose to $ 12.5 billion $ aapl,2015-10-27,20:33:37,100024370
16718,AT_USER i define $ aapl love around $ 140 ... not $ 115 .. : (,2015-10-27,20:36:55,2997468253
16719,“ AT_USER : earnings alert : apple q4 eps $ 1.96 vs . $ 1.88 est . ; q4 revs . $ 51.5 b vs . $ 51.11 b est . • $ aapl quote : URL,2015-10-27,20:36:58,195306759
16720,"apple $ aapl shares trade lower after beating most metrics , but just by a smidge URL",2015-10-27,20:40:40,84402174
16721,$ aapl time to announce buyback . $ 200 + billion is ridiculous .,2015-10-27,20:43:08,39745267
16722,"$ spy $ aapl looks like discounting dissapponting ' s my guess , no pos",2015-10-27,16:31:48,108321412
16723,"cnbcnow : the 1 ranked it hardware analyst tells halftimereport apple's "" best days are behind it "" ; $ aapl now at se … URL",2015-10-27,16:32:35,2888729354
16724,rt AT_USER $ aapl earnings today . what analysts expect : • 47.8 million iphones • 39.4 % gross margin • $ 51 billion revenue URL,2015-10-27,16:34:38,145934369
16725,why apple inc . earnings must hit this number ( aapl ) URL $ aapl,2015-10-27,16:36:24,3031051012
16726,forum thread from the original apple ipod launch shows why tech predictions are pointless URL via AT_USER $ aapl,2015-10-27,14:17:03,226903633
16727,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,14:20:36,3168757477
16728,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,14:20:54,3295880961
16729,"$ aapl earnings today , who's going to trade them with me ? ? ? URL",2015-10-27,13:03:20,1177050499
16730,"brian white says the apple ' super cycle ' continues , maintains $ 200 target $ aapl URL via AT_USER",2015-10-27,13:08:35,254228322
16731,$ aapl whata a play .,2015-10-27,20:44:46,2744819498
16732,"pre-fed jitters spark bond bid , stock skid amid crude carnage $ aapl $ tsla",2015-10-27,20:44:55,3944869936
16733,"rt AT_USER website -> URL $ aapl reports tuesday , consensus est . rev : $ 50846m , eps : $ 1.88 URL",2015-10-27,20:47:02,3660991106
16734,"we're crunching the $ aapl q4 numbers – but to give you a clue : 48m iphones sold , $ 51bn sales , $ 11bn net profit … URL",2015-10-27,20:50:29,3362222751
16735,$ aapl : susquehanna reaffirms buy rating for apple ( aapl ): URL,2015-10-27,20:54:07,2344619544
16736,"rt AT_USER we're crunching the $ aapl q4 numbers – but to give you a clue : 48m iphones sold , $ 51bn sales , $ 11bn net profit … URL",2015-10-27,20:56:12,150420889
16737,"if $ aapl got into the prostitution biz , they would use this guy to run the division URL",2015-10-27,20:58:37,392739061
16738,good morning east coast . need a last-minute $ aapl earnings preview ? URL,2015-10-27,09:36:51,1624638168
16739,will  AT_USER surpass AT_USER and AT_USER in mobile revenue by 2016 ? $ aapl $ p,2015-10-27,13:22:52,1966644254
16740,gain from movement in these buzzing assets $ aapl $ djia $ gazp $ googl $ vrx URL URL,2015-10-27,16:28:03,237251225
16741,"the apple pre-earnings play for october , 2015 points bearish $ aapl URL",2015-10-27,22:09:05,2795789015
16742,screen through high rated articles for us tech kings at once $ aapl $ goog $ fb URL URL,2015-10-27,11:54:27,3170121190
16743,decent $ macro flow today with all eyes on apple $ aapl earnings --> URL $ es_f -1.50 $ nq_f +1.00 $ ym_f - 15,2015-10-27,11:57:59,447289978
16744,rt AT_USER apple is refusing to unlock an iphone 5s for us law enforcement $ aapl URL,2015-10-27,02:46:52,1286817781
16745,rt reutersbiz : apple earnings charted via reutersgraphics : URL $ aapl URL,2015-10-27,21:30:44,3227447682
16746,iphone upgrade programs will reduce upgrade cycles . $ aapl,2015-10-27,21:31:21,131883678
16747,"$ ctix percent change updated tuesday , october 27 , 2015 04:41 : 23 am $ any $ ilst $ aapl $ ctix URL",2015-10-27,08:58:37,2204135624
16748,AT_USER $ aapl in from yesterday and it did red to green,2015-10-27,13:53:04,182440063
16749,rt AT_USER i suspect that $ aapl's estimated sales for fiscal q1 imply negative or essentially zero revenue growth ex-china . https …,2015-10-27,22:32:12,29052220
16750,rt AT_USER apple earnings charted via AT_USER URL $ aapl URL,2015-10-27,22:42:26,21564546
16751,apple watch : putting a dent in the swiss watch industry URL $ goog $ intc $ googl $ aapl URL,2015-10-27,22:43:50,237251225
16752,"$ aapl news : "" earnings this week – 10/26 – 10/29 $ aapl $ twtr report after the … "" URL analyze : URL",2015-10-27,18:09:47,1861663298
16753,rt AT_USER algunos resultados hoy al cierre en usa : $ aapl apple $ twtr twitter $ apc anadarko petroleum $ fisv fiserv,2015-10-27,18:11:45,136651639
16754,$ aapl was sold off due to earning fears . ± $ 6 moves .,2015-10-27,19:20:15,97382065
16755,$ aapl  pushing midpoint ahead of earnings … .,2015-10-27,19:20:31,231164809
16756,a couple of interesting trades . one looking for an entry lower 1x2 ps and the other is credit call spread . $ aapl URL,2015-10-27,19:47:38,150094848
16757,"rt AT_USER the 2015 q4 $ aapl earnings are not just about how well the iphone is selling , but how it ’ s selling in china . URL",2015-10-27,19:55:07,959564347
16758,rt AT_USER apple's cash mountain is now above $ us206bn $ aapl URL,2015-10-27,21:05:29,2576572038
16759,"rt AT_USER apple ceo tim cook tells cnbc that greater china revenue was up 99 % , and iphone shipments to china up 87 % . • $ aapl",2015-10-27,21:06:03,301886330
16760,rt AT_USER good summary from zero hedge on $ aapl URL,2015-10-27,21:07:05,52247328
16761,"$ aapl : apple reports 39.9 % gross margin , $ 670 iphone asp ; dividend … : URL",2015-10-27,21:08:02,2344619544
16762,rt AT_USER clicking for $ aapl URL,2015-10-27,20:15:09,2240954232
16763,fired up for apple's soon-to-disappoint earnings call . $ aapl,2015-10-27,20:28:29,454311887
16764,strong fq4 for $ aapl URL,2015-10-27,21:58:28,2537131382
16765,rt AT_USER $ aapl falls 3 % ahead of tomorrow's earnings - what to expect from apple URL via AT_USER,2015-10-27,09:06:36,2801334731
16766,"aapl apple , inc . filings URL $ aapl $ iwm $ dia $ pg aapl invest finance",2015-10-27,23:33:06,2285996066
16767,stocktwits : these companies report earnings today . after the closing bell : • $ aapl • $ twtr • $ gild • $ akam • $ afl … URL,2015-10-27,17:34:05,2888729354
16768,AT_USER is right ! AT_USER ipod is still ui behind iphone ipad . AT_USER missed AT_USER acquisition $ aapl $ googl AT_USER not 4 sale,2015-10-27,11:43:42,255319156
16769,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,13:59:25,3200752827
16770,"rt AT_USER apple inc . ( aapl ) pay harried by a very expected competitor $ aapl , apple URL",2015-10-27,14:00:33,3207435724
16771,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,14:03:16,3200577833
16772,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,14:03:25,3262782944
16773,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,14:09:17,2410775226
16774,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,14:13:15,3257048719
16775,"home gamers , you remembered to at least acknowledge the , i dunno , 7 million missing iphones for fq4 2015 , right ? $ aapl",2015-10-27,05:52:35,1624638168
16776,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,14:58:43,2541702186
16777,rt AT_USER tricky tuesday - more china easing spooks the bears $ fxi $ spy $ aapl portfoliomanagement - - URL ht …,2015-10-27,14:58:44,2545322383
16778,toptickertweets $ baba $ aapl $ vrx $ twtr $ fb fintech finserv URL 2015102 7-08 : 00,2015-10-27,12:00:04,2440894303
16779,a replay of today ’ s q4 2015fy apple earnings call will be online shortly - apple $ aapl URL,2015-10-27,22:16:40,19455101
16780,rt AT_USER apple's cash mountain is now above $ us206bn $ aapl URL,2015-10-28,07:53:23,227045856
16781,rt AT_USER good apple earnings ease worries over china . URL $ aapl stocks investing markets,2015-10-28,03:59:13,18189134
16782,"apple upgraded , alibaba pts hiked , twitter pts cut URL ibdnews via AT_USER $ aapl $ baba $ twtr $ nvs $ akam $ dnkn",2015-10-28,14:31:06,935242836
16783,AT_USER ? ? ? i never bought any options on $ aapl yesterday . nor did i recommend .,2015-10-28,14:31:47,17249855
16784,convergence happening finally ? small caps $ iwm spike higher as tech $ qqq lags despite $ aapl rally . higher oil helps stocks ? ! ^ tw,2015-10-28,14:33:52,1092564138
16785,rt AT_USER will surprise fed hike spook the markets ? $ aapl $ ibm $ spy fed stockoftheyear - - URL URL,2015-10-28,14:38:22,3228896939
16786,rt AT_USER will surprise fed hike spook the markets ? $ aapl $ ibm $ spy fed stockoftheyear - - URL URL,2015-10-28,14:39:04,3290404978
16787,rt AT_USER will surprise fed hike spook the markets ? $ aapl $ ibm $ spy fed stockoftheyear - - URL URL,2015-10-28,14:46:02,3296863097
16788,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-28,23:36:21,3150926203
16789,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-28,23:37:29,2541758250
16790,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-28,23:41:16,3358514230
16791,"rt $ twtr hft algos triggered sell in sigma-x , crossfinder , ats , lx @ 13:24 , p / t 24.00 quant $ msft $ fb $ goog $ nflx $ tsla $ amzn $ aapl $ qqq",2015-10-28,17:25:23,242469235
16792,"rt $ twtr hft algos triggered sell in sigma-x , crossfinder , ats , lx @ 14:41 , p / t 24.00 quant $ msft $ fb $ goog $ nflx $ tsla $ amzn $ aapl $ qqq",2015-10-28,18:41:27,242469235
16793,wednesday's top 24/7 wall st . analyst upgrades and downgrades ( pt . 1 ) $ akam $ aapl $ dvn $ grub $ jblu $ ipi URL,2015-10-28,13:34:25,17622474
16794,undervalued apple still shines morningstar apple aapl $ aapl iphone 6 valuation growth finance tech URL,2015-10-28,20:31:56,2729276751
16795,rt AT_USER satechi's new usb-c hub adds 3 usb ports + sd card slots to single-port … URL 9to5mac $ aapl URL,2015-10-28,20:36:37,181018664
16796,$ aapl - annual report ( 10 - k ) URL,2015-10-28,20:38:06,465004576
16797,"$ aapl active , relative volume : 2.0 , 1h , 3:00 am , nasdaq $ dji $ ndx $ spy URL … … … … … URL",2015-10-28,22:25:49,2863026998
16798,pacific crest upgrades $ aapl from sector weight to overweight URL,2015-10-28,10:22:14,286774989
16799,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-28,23:47:06,3229005221
16800,rt AT_USER will surprise fed hike spook the markets ? $ aapl $ ibm $ spy fed stockoftheyear - - URL URL,2015-10-28,15:07:05,3301553747
16801,apple burns akamai stock on internal cdn shift $ aapl URL,2015-10-28,15:09:31,3290123831
16802,"largest open interest increases among single stock options for 10/28 include $ aapl , $ rad , $ ge , $ twtr , and $ msft .",2015-10-28,13:16:10,70498392
16803,$ aapl - hands-on with microsoft's surface book laptop URL,2015-10-28,19:16:20,502837856
16804,"rt $ twtr hft algos triggered sell in sigma-x , crossfinder , ats , lx @ 15:20 , p / t 24.00 quant $ msft $ fb $ goog $ nflx $ tsla $ amzn $ aapl $ qqq",2015-10-28,19:19:19,242469235
16805,"rt $ twtr hft algos broke 30.60 in sigma-x , crossfinder , ats , lx @ 15:22 , p / t 24.00 quant $ msft $ fb $ gpro $ goog $ nflx $ tsla $ amzn $ aapl $ qqq",2015-10-28,19:22:42,242469235
16806,rt AT_USER 3 big tech stocks on traders ' radars - - plus jim cramer's take $ aapl URL URL,2015-10-28,19:10:27,390959692
16807,". univers 47 $ googl and $ amzn are both buys imo , $ aapl is not . do not care about sentiments , only stocks . URL",2015-10-28,19:11:35,237251225
16808,$ aapl - hands-on with microsoft's surface book laptop URL,2015-10-28,19:16:16,2523375564
16809,rt AT_USER i know many of you are scratching your heads about why $ aapl isn't soaring . all i can tell you is that this is an amazing q . …,2015-10-28,00:50:44,593342422
16810,rt AT_USER see apple stock like a trader and profit every quarter $ aapl URL,2015-10-28,06:26:18,2801334731
16811,"$ aapl active , relative volume : 2.69 , 1h , 11:00 am , nasdaq $ dji $ ndx $ spy",2015-10-28,06:28:32,2749335470
16812,rt AT_USER will surprise fed hike spook the markets ? $ aapl $ ibm $ spy fed stockoftheyear - - URL URL,2015-10-28,15:33:40,3257943594
16813,rt AT_USER will surprise fed hike spook the markets ? $ aapl $ ibm $ spy fed stockoftheyear - - URL URL,2015-10-28,15:37:36,3437150889
16814,u . s . stocks open steady as $ aapl amazes with record profit - video - thestreet URL via AT_USER,2015-10-28,15:37:56,3748009463
16815,rt AT_USER will surprise fed hike spook the markets ? $ aapl $ ibm $ spy fed stockoftheyear - - URL URL,2015-10-28,15:41:54,3365655136
16816,$ aapl - htc one a9 : an iphone copycat in looks only URL,2015-10-28,01:01:04,22078711
16817,"rt $ twtr hft algos broke 30.00 in sigma-x , crossfinder , ats , lx @ 13:38 , p / t 24.00 quant $ msft $ fb $ goog $ nflx $ tsla $ amzn $ aapl $ qqq",2015-10-28,17:39:04,242469235
16818,rt AT_USER apple has $ 205.7 billion in cash . $ aapl could buy : uber airbnb twitter tesla netflix ... and still have $ 30 billion left …,2015-10-28,17:44:26,86508133
16819,mdy spdr s & p midcap 400 change URL $ mdy $ wmt $ ung $ aapl mdy share stockmarketmmm 3m co . volume …,2015-10-28,04:46:05,2197054086
16820,rt AT_USER fun fact : apple's revenue growth was greater than actual revenues of 90 % of fortune 500 companies URL $ aapl,2015-10-28,11:34:21,32918676
16821,$ aapl - pandora media inc . crashes 45 % : buying opportunity or time to run ? URL,2015-10-28,11:36:05,22078711
16822,3 big tech stocks on traders ' radars - - plus jim cramer's take $ aapl URL URL,2015-10-28,17:02:07,2482710715
16823,"rt AT_USER since apple hit the dow , it has become undervalued , AT_USER shows in one chart . URL $ aapl URL",2015-10-28,17:12:15,1512267163
16824,"rt AT_USER $ aapl eps $ 1.96 vs $ 1.87 est . sales $ 51.50 b vs $ 50.96 b est . iphones 48.046 mm + 22 % y / y , ipad 9.883 mm - 20 % y / y , mac 1.70 …",2015-10-28,00:34:48,2179084381
16825,"rt AT_USER apple's best days are behind it , says top analyst URL $ aapl",2015-10-28,00:43:10,1092267594
16826,$ aapl : us stock futures rise ; fed decision in focus : URL,2015-10-28,12:18:14,2342215530
16827,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-28,23:01:24,3149786973
16828,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-28,23:02:17,3346337950
16829,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-28,23:09:05,2378401045
16830,rt AT_USER phil's notes on apple earnings $ aapl and oil prices $ uso - - URL URL,2015-10-28,23:12:10,2547021038
